Column#	Transcript ID	gene assignment	Gene Symbol	RefSeq	p-value (TYPE)	p-value (Subject ID (type))	p-value (Subjec ID (TYPE))	Ratio (Control vs SCZD)	Fold-Change (Control vs SCZD)	Fold-Change (Control vs SCZD) Description	F (Subject ID (TYPE)	SS (Subject ID (TYPE))	F (TYPE)	SS (TYPE)	SS (ERROR)	Flag
19876	8053584	NR_027353 // CD8A // CD8a molecule // 2p12 // 925 /// NM_001768 // CD8A // CD8a 	CD8A	NR_027353	0.0276961	0.782166	0.0276961	0.917957	-1.08938	Control down vs SZD	0.52377	0.0657472	8.35169	0.0915167	0.334739	1
9941	7953291	NM_001769 // CD9 // CD9 molecule // 12p13.3 // 928 /// ENST00000009180 // CD9 //	CD9	NM_001769	0.0408756	5.45E-08	0.0408756	1.56232	1.56232	Control up vs SZD	31.4339	2.21316	6.73974	2.48602	0.187751	1
13407	7987928	"NM_138477 // CDAN1 // congenital dyserythropoietic anemia, type I // 15q15.2 // "	CDAN1	NM_138477	0.00131631	0.704523	0.00131631	1.17306	1.17306	Control up vs SZD	0.629968	0.059756	31.9474	0.318175	0.252948	1
7137	7926207	NM_006023 // CDC123 // cell division cycle 123 homolog (S. cerevisiae) // 10p13 	CDC123	NM_006023	0.0495846	0.233226	0.0495846	0.9058	-1.104	Control down vs SZD	1.52356	0.121884	6.01749	0.12224	0.213333	1
16102	8016324	NM_001114091 // CDC27 // cell division cycle 27 homolog (S. cerevisiae) // 17q12	CDC27	NM_001114091	0.00901811	0.664873	0.00901811	0.8642	-1.15714	Control down vs SZD	0.684553	0.110813	14.4037	0.26602	0.431672	1
19672	8051573	NM_006449 // CDC42EP3 // CDC42 effector protein (Rho GTPase binding) 3 // 2p21 /	CDC42EP3	NM_006449	0.00269992	0.00165951	0.00269992	0.627066	-1.59473	Control down vs SZD	6.17039	0.678623	24.0494	2.72008	0.293281	1
21614	8071212	NM_003504 // CDC45L // CDC45 cell division cycle 45-like (S. cerevisiae) // 22q1	CDC45L	NM_003504	0.0350269	0.13506	0.0350269	1.19503	1.19503	Control up vs SZD	1.94301	0.32349	7.35331	0.396453	0.44397	1
6137	7916384	NM_201546 // CDCP2 // CUB domain containing protein 2 // 1p32.3 // 200008 /// EN	CDCP2	NM_201546	0.0398063	0.647774	0.0398063	1.13944	1.13944	Control up vs SZD	0.708395	0.186596	6.84274	0.212805	0.702419	1
14326	7997982	NM_052988 // CDK10 // cyclin-dependent kinase 10 // 16q24 // 8558 /// NM_0010985	CDK10	NM_052988	0.00905054	0.0243042	0.00905054	1.25035	1.25035	Control up vs SZD	3.36592	0.260104	14.3804	0.623401	0.206068	1
31223	8163733	NM_018249 // CDK5RAP2 // CDK5 regulatory subunit associated protein 2 // 9q33.2 	CDK5RAP2	NM_018249	0.0140849	8.69E-06	0.0140849	1.36287	1.36287	Control up vs SZD	15.1045	0.61281	11.7196	1.19699	0.10819	1
7700	7932177	NM_001029954 // CDNF // cerebral dopamine neurotrophic factor // 10p13 // 441549	CDNF	NM_001029954	0.0338441	0.255003	0.0338441	1.17213	1.17213	Control up vs SZD	1.45542	0.252195	7.49434	0.315006	0.462079	1
15748	8012928	AF337810 // CDRT1 // CMT1A duplicated region transcript 1 // 17p12 // 374286	CDRT1	AF337810	0.0393977	0.486266	0.0393977	1.14454	1.14454	Control up vs SZD	0.952719	0.1984	6.88308	0.2276	0.555322	1
22746	8082788	NM_001134422 // CDV3 // CDV3 homolog (mouse) // 3q22.1 // 55573 /// NM_017548 //	CDV3	NM_001134422	0.0018045	0.758111	0.0018045	0.862069	-1.16	Control down vs SZD	0.556809	0.0584386	28.2447	0.275097	0.279874	1
26233	8116710	"NR_026590 // CDYL // chromodomain protein, Y-like // 6p25.1 // 9425 /// NM_00482"	CDYL	NR_026590	0.00807753	0.128852	0.00807753	1.19373	1.19373	Control up vs SZD	1.97957	0.155287	15.1314	0.391619	0.209186	1
4892	7903632	"NM_001408 // CELSR2 // cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo "	CELSR2	NM_001408	0.0354862	6.72E-09	0.0354862	1.62173	1.62173	Control up vs SZD	41.8245	2.39932	7.30027	2.91928	0.152977	1
20919	8064762	"NM_001810 // CENPB // centromere protein B, 80kDa // 20p13 // 1059 /// ENST00000"	CENPB	NM_001810	0.00737763	0.130611	0.00737763	1.23839	1.23839	Control up vs SZD	1.96903	0.217482	15.7509	0.570921	0.294537	1
25751	8112376	NM_022145 // CENPK // centromere protein K // 5p15.2-q12.3 // 64105 /// ENST0000	CENPK	NM_022145	0.0241203	0.0292289	0.0241203	1.24665	1.24665	Control up vs SZD	3.20191	0.405625	8.97835	0.606974	0.337819	1
18588	8040578	NM_024322 // CENPO // centromere protein O // 2p23.3 // 79172 /// ENST0000038083	CENPO	NM_024322	0.030822	0.00181085	0.030822	1.21162	1.21162	Control up vs SZD	6.06487	0.350073	7.88698	0.46017	0.153924	1
26598	8120165	NM_018132 // CENPQ // centromere protein Q // 6p12.3 // 55166 /// ENST0000033578	CENPQ	NM_018132	0.0223514	0.176281	0.0223514	1.31319	1.31319	Control up vs SZD	1.73758	0.595744	9.33655	0.927032	0.914289	1
13452	7988537	NM_014985 // CEP152 // centrosomal protein 152kDa // 15q21.1 // 22995 /// ENST00	CEP152	NM_014985	0.0183272	0.858867	0.0183272	1.12483	1.12483	Control up vs SZD	0.414213	0.100516	10.3152	0.172806	0.647112	1
30436	8156026	NM_001098802 // CEP78 // centrosomal protein 78kDa // 9q21.2 // 84131 /// NM_032	CEP78	NM_001098802	0.000466724	0.246984	0.000466724	1.37663	1.37663	Control up vs SZD	1.47981	0.161944	47.2721	1.27591	0.291828	1
22204	8076792	NM_022766 // CERK // ceramide kinase // 22q13.31 // 64781 /// ENST00000216264 //	CERK	NM_022766	0.0331783	9.84E-05	0.0331783	0.87158	-1.14734	Control down vs SZD	10.261	0.186829	7.57668	0.235924	0.0485538	1
24718	8102328	NM_000204 // CFI // complement factor I // 4q25 // 3426 /// ENST00000394634 // C	CFI	NM_000204	0.0345628	8.98E-11	0.0345628	0.4365	-2.29095	Control down vs SZD	74.0806	6.95077	7.40787	8.58173	0.250205	1
9532	7949496	NM_005507 // CFL1 // cofilin 1 (non-muscle) // 11q13 // 1072 /// ENST00000308162	CFL1	NM_005507	0.0433264	0.00136785	0.0433264	1.16232	1.16232	Control up vs SZD	6.40801	0.260153	6.51682	0.282562	0.108262	1
19622	8051001	NM_006569 // CGREF1 // cell growth regulator with EF-hand domain 1 // 2p23.3 // 	CGREF1	NM_006569	0.0487568	0.00313357	0.0487568	0.783618	-1.27613	Control down vs SZD	5.4262	0.732896	6.07851	0.742485	0.360176	1
16964	8024843	"NM_005483 // CHAF1A // chromatin assembly factor 1, subunit A (p150) // 19p13.3 "	CHAF1A	NM_005483	0.0145025	0.0752894	0.0145025	1.20176	1.20176	Control up vs SZD	2.40505	0.218994	11.5575	0.421837	0.242816	1
7355	7928401	NM_203298 // CHCHD1 // coiled-coil-helix-coiled-coil-helix domain containing 1 /	CHCHD1	NM_203298	0.0389182	0.0951145	0.0389182	1.17182	1.17182	Control up vs SZD	2.218	0.271771	6.93116	0.313948	0.326746	1
28988	8143035	ENST00000423635 // CHCHD3 // coiled-coil-helix-coiled-coil-helix domain containi	CHCHD3	ENST00000423635	0.00774505	0.645266	0.00774505	0.86983	-1.14965	Control down vs SZD	0.711912	0.0945261	15.4163	0.242874	0.354074	1
6860	7923562	NM_003465 // CHIT1 // chitinase 1 (chitotriosidase) // 1q31-q32 // 1118 /// ENST	CHIT1	NM_003465	0.0397824	0.985745	0.0397824	1.06487	1.06487	Control up vs SZD	0.152519	0.0432442	6.84508	0.049335	0.756088	1
14855	8003467	NM_001083314 // CHMP1A // chromatin modifying protein 1A // 16q24.3 // 5119 /// 	CHMP1A	NM_001083314	0.0427184	0.675491	0.0427184	1.0854	1.0854	Control up vs SZD	0.669854	0.0765845	6.57051	0.0838665	0.30488	1
16479	8020179	NM_020412 // CHMP1B // chromatin modifying protein 1B // 18p11.21 // 57132 /// B	CHMP1B	NM_020412	0.0116992	2.44E-11	0.0116992	0.483144	-2.06977	Control down vs SZD	87.7868	3.10061	12.7879	6.60837	0.0941862	1
30295	8154785	NM_016410 // CHMP5 // chromatin modifying protein 5 // 9p13.3 // 51510 /// ENST0	CHMP5	NM_016410	0.00372218	0.918792	0.00372218	1.12048	1.12048	Control up vs SZD	0.316743	0.0459803	21.0889	0.161612	0.387109	1
13967	7994123	NM_022097 // CHP2 // calcineurin B homologous protein 2 // 16p12.2 // 63928 /// 	CHP2	NM_022097	0.0363492	0.839962	0.0363492	1.06862	1.06862	Control up vs SZD	0.442165	0.0458173	7.20305	0.0550041	0.276321	1
14952	8004416	"NM_000747 // CHRNB1 // cholinergic receptor, nicotinic, beta 1 (muscle) // 17p13"	CHRNB1	NM_000747	0.00988032	0.439957	0.00988032	1.14125	1.14125	Control up vs SZD	1.03318	0.0946478	13.8206	0.218015	0.244289	1
19460	8049152	"NM_000751 // CHRND // cholinergic receptor, nicotinic, delta // 2q33-q34 // 1144"	CHRND	NM_000751	0.0247084	0.0309738	0.0247084	0.799941	-1.25009	Control down vs SZD	3.15099	0.421047	8.86701	0.622238	0.35633	1
8143	7936856	NM_015892 // CHST15 // carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfot	CHST15	NM_015892	0.0236677	0.00856252	0.0236677	1.39415	1.39415	Control up vs SZD	4.35619	0.912503	9.06657	1.37888	0.558594	1
16746	8022666	NM_031422 // CHST9 // carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 	CHST9	NM_031422	0.000386164	0.000271443	0.000386164	5.56568	5.56568	Control up vs SZD	8.62828	4.3557	50.6922	36.8	1.34618	1
23011	8085276	NR_002786 // CIDECP // cell death-inducing DFFA-like effector c pseudogene // 3p	CIDECP	NR_002786	0.0347788	0.582085	0.0347788	1.13467	1.13467	Control up vs SZD	0.802727	0.162007	7.38235	0.199332	0.53819	1
17191	8027222	NM_153221 // CILP2 // cartilage intermediate layer protein 2 // 19p13.11 // 1481	CILP2	NM_153221	0.0279754	0.761854	0.0279754	1.10463	1.10463	Control up vs SZD	0.551687	0.0893102	8.30736	0.123655	0.431695	1
5136	7905826	NR_024163 // CKS1B // CDC28 protein kinase regulatory subunit 1B // 1q21.2 // 11	CKS1B	NR_024163	0.0406881	0.69294	0.0406881	1.09554	1.09554	Control up vs SZD	0.645837	0.0923198	6.75754	0.103976	0.38119	1
9989	7953749	"NM_080387 // CLEC4D // C-type lectin domain family 4, member D // 12p13.31 // 33"	CLEC4D	NM_080387	0.0112965	0.754375	0.0112965	1.19409	1.19409	Control up vs SZD	0.561919	0.181406	12.9971	0.392959	0.860888	1
10665	7960900	"NM_014358 // CLEC4E // C-type lectin domain family 4, member E // 12p13.31 // 26"	CLEC4E	NM_014358	0.0356195	0.982083	0.0356195	1.0768	1.0768	Control up vs SZD	0.166862	0.0563126	7.28504	0.0683733	0.899948	1
29119	8144267	"NM_018941 // CLN8 // ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive wi"	CLN8	NM_018941	0.0106559	0.00691125	0.0106559	1.35763	1.35763	Control up vs SZD	4.57404	0.524602	13.3514	1.16737	0.305844	1
29120	8144279	"NM_018941 // CLN8 // ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive wi"	CLN8	NM_018941	0.0275399	0.0045774	0.0275399	1.35916	1.35916	Control up vs SZD	5.00822	0.842297	8.37676	1.17595	0.448488	1
24524	8100428	NM_004898 // CLOCK // clock homolog (mouse) // 4q12 // 9575 /// ENST00000381322 	CLOCK	NM_004898	0.0348825	0.228369	0.0348825	0.814581	-1.22762	Control down vs SZD	1.53962	0.427589	7.37018	0.525234	0.740597	1
5990	7914851	NM_022111 // CLSPN // claspin homolog (Xenopus laevis) // 1p34.2 // 63967 /// EN	CLSPN	NM_022111	0.0258824	0.0831386	0.0258824	1.20265	1.20265	Control up vs SZD	2.32528	0.294783	8.65501	0.425225	0.338062	1
22325	8078312	NM_182523 // CMC1 // COX assembly mitochondrial protein homolog (S. cerevisiae) 	CMC1	NM_182523	0.00019524	0.955261	0.00019524	1.20949	1.20949	Control up vs SZD	0.24302	0.0417282	64.9584	0.451766	0.457885	1
14268	7997427	NM_198390 // CMIP // c-Maf-inducing protein // 16q23 // 80790 /// NM_030629 // C	CMIP	NM_198390	0.00621548	0.000784077	0.00621548	0.658266	-1.51914	Control down vs SZD	7.12362	0.771777	16.9753	2.18352	0.288908	1
14170	7996318	NM_144601 // CMTM3 // CKLF-like MARVEL transmembrane domain containing 3 // 16q2	CMTM3	NM_144601	0.0158158	0.0410491	0.0158158	1.17524	1.17524	Control up vs SZD	2.9078	0.176232	11.0858	0.325613	0.161618	1
23924	8094936	NM_001142564 // CNGA1 // cyclic nucleotide gated channel alpha 1 // 4p12-cen // 	CNGA1	NM_001142564	0.0186192	0.119572	0.0186192	0.820672	-1.21851	Control down vs SZD	2.03785	0.285947	10.2348	0.487767	0.374181	1
24498	8100202	NM_001142564 // CNGA1 // cyclic nucleotide gated channel alpha 1 // 4p12-cen // 	CNGA1	NM_001142564	0.0382427	0.204977	0.0382427	1.18362	1.18362	Control up vs SZD	1.62214	0.304172	7.00026	0.354881	0.500036	1
18919	8043782	NM_001298 // CNGA3 // cyclic nucleotide gated channel alpha 3 // 2q11.2 // 1261 	CNGA3	NM_001298	0.0226908	0.00029268	0.0226908	0.734658	-1.36118	Control down vs SZD	8.51492	0.768946	9.26494	1.18737	0.240815	1
27632	8130422	NM_173515 // CNKSR3 // CNKSR family member 3 // 6q25.2 // 154043 /// ENST0000036	CNKSR3	NM_173515	0.00739803	9.11E-05	0.00739803	1.68781	1.68781	Control up vs SZD	10.394	1.30495	15.7317	3.42152	0.334796	1
6286	7917885	"NM_001839 // CNN3 // calponin 3, acidic // 1p22-p21 // 1266 /// ENST00000370206 "	CNN3	NM_001839	0.0456229	1.30E-05	0.0456229	1.31321	1.31321	Control up vs SZD	14.195	0.879791	6.32287	0.927134	0.165277	1
14691	8001693	"NM_016284 // CNOT1 // CCR4-NOT transcription complex, subunit 1 // 16q21 // 2301"	CNOT1	NM_016284	0.045546	0.0230533	0.045546	0.892584	-1.12034	Control down vs SZD	3.41347	0.152871	6.32916	0.161257	0.119426	1
10319	7957106	"NM_014515 // CNOT2 // CCR4-NOT transcription complex, subunit 2 // 12q15 // 4848"	CNOT2	NM_014515	0.0482629	0.0165716	0.0482629	0.834945	-1.19768	Control down vs SZD	3.71654	0.398689	6.11559	0.406369	0.286064	1
5432	7909064	NM_005076 // CNTN2 // contactin 2 (axonal) // 1q32.1 // 6900 /// ENST00000331830	CNTN2	NM_005076	0.0463346	0.0017077	0.0463346	0.728968	-1.3718	Control down vs SZD	6.13566	1.19514	6.26542	1.24801	0.519431	1
23313	8088866	NM_020872 // CNTN3 // contactin 3 (plasmacytoma associated) // 3p26 // 5067 /// 	CNTN3	NM_020872	0.0161129	3.55E-05	0.0161129	0.298035	-3.35531	Control down vs SZD	12.1219	9.99444	10.9864	18.3004	2.19865	1
28624	8139680	NM_015198 // COBL // cordon-bleu homolog (mouse) // 7p12.1 // 23242 /// ENST0000	COBL	NM_015198	0.0153755	0.000462339	0.0153755	1.56709	1.56709	Control up vs SZD	7.8487	1.34552	11.2379	2.52014	0.457152	1
20168	8056343	NM_014900 // COBLL1 // COBL-like 1 // 2q24.3 // 22837 /// ENST00000342193 // COB	COBLL1	NM_014900	0.0489021	0.526671	0.0489021	1.10481	1.10481	Control up vs SZD	0.887188	0.122692	6.06769	0.124076	0.368781	1
11938	7973797	"NM_001135058 // COCH // coagulation factor C homolog, cochlin (Limulus polyphemu"	COCH	NM_001135058	0.0259128	3.98E-05	0.0259128	1.28781	1.28781	Control up vs SZD	11.9017	0.55424	8.64968	0.798999	0.124182	1
11407	7968931	NM_031431 // COG3 // component of oligomeric golgi complex 3 // 13q14.13 // 8354	COG3	NM_031431	0.0206059	0.00467205	0.0206059	0.826568	-1.20982	Control down vs SZD	4.98616	0.279406	9.7294	0.453075	0.14943	1
16164	8016858	NM_004645 // COIL // coilin // 17q22-q23 // 8161 /// ENST00000240316 // COIL // 	COIL	NM_004645	0.0275778	0.216737	0.0275778	0.843431	-1.18563	Control down vs SZD	1.57952	0.259539	8.37065	0.362085	0.438173	1
27381	8127563	"NM_004370 // COL12A1 // collagen, type XII, alpha 1 // 6q12-q13 // 1303 /// NM_0"	COL12A1	NM_004370	0.0349363	2.69E-10	0.0349363	0.342952	-2.91586	Control down vs SZD	64.1616	11.6532	7.36388	14.3021	0.484328	1
11822	7972750	"NM_001845 // COL4A1 // collagen, type IV, alpha 1 // 13q34 // 1282 /// ENST00000"	COL4A1	NM_001845	0.0377167	4.93E-13	0.0377167	0.467899	-2.13721	Control down vs SZD	145.007	6.12632	7.05521	7.20374	0.112663	1
11527	7970033	"NM_001846 // COL4A2 // collagen, type IV, alpha 2 // 13q34 // 1284 /// ENST00000"	COL4A2	NM_001846	0.0218822	9.69E-11	0.0218822	0.512921	-1.94962	Control down vs SZD	73.3459	3.53872	9.43801	5.56642	0.128659	1
6667	7921583	"NM_001098398 // COPA // coatomer protein complex, subunit alpha // 1q23-q25 // 1"	COPA	NM_001098398	0.0469468	0.099619	0.0469468	0.868569	-1.15132	Control down vs SZD	2.18135	0.239304	6.21695	0.247957	0.292546	1
15766	8013094	NM_003653 // COPS3 // COP9 constitutive photomorphogenic homolog subunit 3 (Arab	COPS3	NM_003653	0.0447083	0.0531999	0.0447083	0.847716	-1.17964	Control down vs SZD	2.68957	0.319629	6.3985	0.340858	0.316906	1
24636	8101437	"NM_015697 // COQ2 // coenzyme Q2 homolog, prenyltransferase (yeast) // 4q21.23 /"	COQ2	NM_015697	0.0036999	0.00983198	0.0036999	1.31125	1.31125	Control up vs SZD	4.21838	0.260258	21.1413	0.917035	0.164524	1
12580	7980069	"NM_182480 // COQ6 // coenzyme Q6 homolog, monooxygenase (S. cerevisiae) // 14q24"	COQ6	NM_182480	0.0459007	0.0261982	0.0459007	1.11224	1.11224	Control up vs SZD	3.29884	0.134568	6.3003	0.141304	0.10878	1
13926	7993608	"NM_016138 // COQ7 // coenzyme Q7 homolog, ubiquinone (yeast) // 16p13.11-p12.3 /"	COQ7	NM_016138	0.034853	0.00654501	0.034853	1.17518	1.17518	Control up vs SZD	4.63025	0.264791	7.37364	0.325413	0.1525	1
14832	8003217	NM_006067 // COX4NB // COX4 neighbor // 16q24 // 10328 /// NM_001142288 // COX4N	COX4NB	NM_006067	0.0164498	0.82344	0.0164498	1.10034	1.10034	Control up vs SZD	0.46597	0.0629849	10.8765	0.114176	0.360452	1
22793	8083260	NM_001870 // CPA3 // carboxypeptidase A3 (mast cell) // 3q21-q25 // 1359 /// ENS	CPA3	NM_001870	0.00592771	0.63576	0.00592771	1.12617	1.12617	Control up vs SZD	0.725293	0.0610566	17.3266	0.176317	0.224485	1
15131	8006123	NM_001304 // CPD // carboxypeptidase D // 17q11.2 // 1362 /// ENST00000225719 //	CPD	NM_001304	0.0296397	0.000929851	0.0296397	0.768781	-1.30076	Control down vs SZD	6.89925	0.643181	8.05497	0.863467	0.2486	1
19357	8048026	"NM_001875 // CPS1 // carbamoyl-phosphate synthetase 1, mitochondrial // 2q35 // "	CPS1	NM_001875	0.0492866	2.83E-05	0.0492866	0.63427	-1.57662	Control down vs SZD	12.5687	2.57173	6.03929	2.58857	0.545636	1
28093	8134599	"NM_006693 // CPSF4 // cleavage and polyadenylation specific factor 4, 30kDa // 7"	CPSF4	NM_006693	0.0271819	0.010135	0.0271819	1.2132	1.2132	Control up vs SZD	4.1884	0.331775	8.43491	0.466416	0.211234	1
14430	7999044	NM_004380 // CREBBP // CREB binding protein // 16p13.3 // 1387 /// NM_001079846 	CREBBP	NM_004380	0.0297809	0.593032	0.0297809	0.94364	-1.05973	Control down vs SZD	0.786637	0.0313839	8.03443	0.0420253	0.10639	1
6707	7922051	NM_003851 // CREG1 // cellular repressor of E1A-stimulated genes 1 // 1q24 // 88	CREG1	NM_003851	0.0176929	0.00881659	0.0176929	0.800061	-1.2499	Control down vs SZD	4.32686	0.355228	10.4958	0.621402	0.218928	1
27286	8126531	NM_206922 // CRIP3 // cysteine-rich protein 3 // 6p21.1 // 401262 /// ENST000003	CRIP3	NM_206922	0.0260672	0.891614	0.0260672	1.0802	1.0802	Control up vs SZD	0.363156	0.0517138	8.62281	0.0743198	0.379736	1
29423	8146967	NM_031461 // CRISPLD1 // cysteine-rich secretory protein LCCL domain containing 	CRISPLD1	NM_031461	0.0215817	0.00106622	0.0215817	1.47127	1.47127	Control up vs SZD	6.72247	1.17536	9.50453	1.86188	0.466242	1
5819	7912784	"NR_023386 // CROCCL2 // ciliary rootlet coiled-coil, rootletin-like 2 // 1p36.13"	CROCCL2	NR_023386	0.00513675	0.937101	0.00513675	1.08219	1.08219	Control up vs SZD	0.282041	0.0253766	18.4225	0.0779168	0.239933	1
13233	7986049	NM_022769 // CRTC3 // CREB regulated transcription coactivator 3 // 15q26.1 // 6	CRTC3	NM_022769	0.00136399	0.00571046	0.00136399	0.714323	-1.39993	Control down vs SZD	4.7726	0.269134	31.51	1.4134	0.150377	1
8446	7939595	NM_021117 // CRY2 // cryptochrome 2 (photolyase-like) // 11p11.2 // 1408 /// NM_	CRY2	NM_021117	0.0358495	0.0329874	0.0358495	0.895136	-1.11715	Control down vs SZD	3.09602	0.126678	7.25896	0.153258	0.10911	1
20334	8058530	"NM_005210 // CRYGB // crystallin, gamma B // 2q33-q35 // 1419 /// ENST0000026098"	CRYGB	NM_005210	0.0136188	0.849337	0.0136188	1.13827	1.13827	Control up vs SZD	0.428413	0.105533	11.9084	0.209455	0.656894	1
26054	8115022	"NM_001025105 // CSNK1A1 // casein kinase 1, alpha 1 // 5q32 // 1452 /// NM_00189"	CSNK1A1	NM_001025105	0.0214158	0.617293	0.0214158	0.890819	-1.12256	Control down vs SZD	0.751546	0.104966	9.54177	0.166926	0.372443	1
15570	8010778	"NM_001893 // CSNK1D // casein kinase 1, delta // 17q25 // 1453 /// NM_139062 // "	CSNK1D	NM_001893	0.0100697	0.80469	0.0100697	0.882117	-1.13364	Control down vs SZD	0.492464	0.0860371	13.7016	0.196474	0.465886	1
16923	8024358	"NM_001319 // CSNK1G2 // casein kinase 1, gamma 2 // 19p13.3 // 1455 /// ENST0000"	CSNK1G2	NM_001319	0.00918275	0.116674	0.00918275	0.829343	-1.20577	Control down vs SZD	2.05704	0.183639	14.2867	0.437267	0.238063	1
25286	8107655	"NM_004384 // CSNK1G3 // casein kinase 1, gamma 3 // 5q23 // 1456 /// NM_00104472"	CSNK1G3	NM_004384	0.0130476	0.229002	0.0130476	0.796498	-1.2555	Control down vs SZD	1.5375	0.319219	12.1518	0.646514	0.553656	1
23151	8086799	NM_006574 // CSPG5 // chondroitin sulfate proteoglycan 5 (neuroglycan C) // 3p21	CSPG5	NM_006574	0.0457628	2.16E-07	0.0457628	1.67762	1.67762	Control up vs SZD	25.9389	3.17782	6.31149	3.34279	0.326698	1
21000	8065396	NM_080610 // CST9L // cystatin 9-like // 20p11.21 // 128821 /// ENST00000376979 	CST9L	NM_080610	0.00268393	0.547857	0.00268393	1.20633	1.20633	Control up vs SZD	0.854245	0.109368	24.1072	0.439427	0.34141	1
21842	8073470	NM_001142964 // CTA-216E10.6 // hypothetical FLJ23584 // 22q13.2 // 79640 /// EN	CTA-216E10.6	NM_001142964	0.014745	0.275491	0.014745	1.25108	1.25108	Control up vs SZD	1.39638	0.327903	11.4662	0.626633	0.626194	1
14191	7996593	NM_006565 // CTCF // CCCTC-binding factor (zinc finger protein) // 16q21-q22.3 /	CTCF	NM_006565	0.0166027	0.332931	0.0166027	0.914133	-1.09393	Control down vs SZD	1.25107	0.0557782	10.8276	0.100658	0.118892	1
20612	8061483	NR_004846 // CTD-2514C3.1 // hypothetical LOC100134868 // 20p11.1 // 100134868	CTD-2514C3.1	NR_004846	0.0283056	5.39E-09	0.0283056	1.65631	1.65631	Control up vs SZD	43.0842	2.31086	8.2557	3.17963	0.143029	1
14896	8003824	"NM_004937 // CTNS // cystinosis, nephropathic // 17p13 // 1497 /// NM_001031681 "	CTNS	NM_004937	0.0395766	0.0986362	0.0395766	1.09589	1.09589	Control up vs SZD	2.18919	0.0915066	6.86535	0.104704	0.111465	1
